,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total
4325,12,16-64 años,Españoles,Mujeres,2022,153.839
4326,12,16-64 años,Españoles,Mujeres,2021,153.080
4327,12,16-64 años,Españoles,Mujeres,2020,152.661
4328,12,16-64 años,Españoles,Mujeres,2019,152.625
4329,12,16-64 años,Españoles,Mujeres,2018,152.763
4330,12,16-64 años,Españoles,Mujeres,2017,153.558
4331,12,16-64 años,Españoles,Mujeres,2016,154.125
4332,12,16-64 años,Españoles,Mujeres,2015,154.494
4333,12,16-64 años,Españoles,Mujeres,2014,154.904
4334,12,16-64 años,Españoles,Mujeres,2013,155.676
4335,12,16-64 años,Españoles,Mujeres,2012,156.278
4336,12,16-64 años,Españoles,Mujeres,2011,156.986
4337,12,16-64 años,Españoles,Mujeres,2010,157.546
4338,12,16-64 años,Españoles,Mujeres,2009,157.926
4339,12,16-64 años,Españoles,Mujeres,2008,158.050
4340,12,16-64 años,Españoles,Mujeres,2007,157.206
4341,12,16-64 años,Españoles,Mujeres,2006,156.440
4342,12,16-64 años,Españoles,Mujeres,2005,156.154
4343,12,16-64 años,Españoles,Mujeres,2004,154.738
4344,12,16-64 años,Españoles,Mujeres,2003,154.234
4345,12,16-64 años,Españoles,Mujeres,2002,153.404
4346,12,16-64 años,Españoles,Mujeres,2001,152.395
4347,12,16-64 años,Españoles,Mujeres,2000,151.647
4348,12,16-64 años,Españoles,Mujeres,1999,150.045
4349,12,16-64 años,Españoles,Mujeres,1998,148.581
4350,12,16-64 años,Extranjeros,Hombres,2022,34.058
4351,12,16-64 años,Extranjeros,Hombres,2021,33.553
4352,12,16-64 años,Extranjeros,Hombres,2020,33.587
4353,12,16-64 años,Extranjeros,Hombres,2019,31.749
4354,12,16-64 años,Extranjeros,Hombres,2018,30.655
4355,12,16-64 años,Extranjeros,Hombres,2017,30.135
4356,12,16-64 años,Extranjeros,Hombres,2016,32.112
4357,12,16-64 años,Extranjeros,Hombres,2015,34.018
4358,12,16-64 años,Extranjeros,Hombres,2014,37.231
4359,12,16-64 años,Extranjeros,Hombres,2013,44.185
4360,12,16-64 años,Extranjeros,Hombres,2012,45.969
4361,12,16-64 años,Extranjeros,Hombres,2011,46.189
4362,12,16-64 años,Extranjeros,Hombres,2010,47.483
4363,12,16-64 años,Extranjeros,Hombres,2009,48.231
4364,12,16-64 años,Extranjeros,Hombres,2008,46.602
4365,12,16-64 años,Extranjeros,Hombres,2007,38.802
4366,12,16-64 años,Extranjeros,Hombres,2006,35.064
4367,12,16-64 años,Extranjeros,Hombres,2005,29.792
4368,12,16-64 años,Extranjeros,Hombres,2004,23.882
4369,12,16-64 años,Extranjeros,Hombres,2003,20.597
4370,12,16-64 años,Extranjeros,Hombres,2002,14.951
4371,12,16-64 años,Extranjeros,Hombres,2001,8.371
4372,12,16-64 años,Extranjeros,Hombres,2000,4.501
4373,12,16-64 años,Extranjeros,Hombres,1999,3.417
4374,12,16-64 años,Extranjeros,Hombres,1998,2.928
4375,12,16-64 años,Extranjeros,Mujeres,2022,35.137
4376,12,16-64 años,Extranjeros,Mujeres,2021,34.620
4377,12,16-64 años,Extranjeros,Mujeres,2020,34.527
4378,12,16-64 años,Extranjeros,Mujeres,2019,32.546
4379,12,16-64 años,Extranjeros,Mujeres,2018,31.595
4380,12,16-64 años,Extranjeros,Mujeres,2017,30.950
4381,12,16-64 años,Extranjeros,Mujeres,2016,32.135
4382,12,16-64 años,Extranjeros,Mujeres,2015,33.180
4383,12,16-64 años,Extranjeros,Mujeres,2014,35.288
4384,12,16-64 años,Extranjeros,Mujeres,2013,40.131
4385,12,16-64 años,Extranjeros,Mujeres,2012,41.144
4386,12,16-64 años,Extranjeros,Mujeres,2011,41.063
4387,12,16-64 años,Extranjeros,Mujeres,2010,41.116
4388,12,16-64 años,Extranjeros,Mujeres,2009,40.214
4389,12,16-64 años,Extranjeros,Mujeres,2008,38.431
4390,12,16-64 años,Extranjeros,Mujeres,2007,32.201
4391,12,16-64 años,Extranjeros,Mujeres,2006,28.239
4392,12,16-64 años,Extranjeros,Mujeres,2005,23.814
4393,12,16-64 años,Extranjeros,Mujeres,2004,18.823
4394,12,16-64 años,Extranjeros,Mujeres,2003,15.553
4395,12,16-64 años,Extranjeros,Mujeres,2002,10.723
4396,12,16-64 años,Extranjeros,Mujeres,2001,6.263
4397,12,16-64 años,Extranjeros,Mujeres,2000,3.469
4398,12,16-64 años,Extranjeros,Mujeres,1999,2.685
4399,12,16-64 años,Extranjeros,Mujeres,1998,2.300
4400,12,65 y más,Españoles,Hombres,2022,49.419
4401,12,65 y más,Españoles,Hombres,2021,48.716
4402,12,65 y más,Españoles,Hombres,2020,48.030
4403,12,65 y más,Españoles,Hombres,2019,47.314
4404,12,65 y más,Españoles,Hombres,2018,46.739
4405,12,65 y más,Españoles,Hombres,2017,45.893
4406,12,65 y más,Españoles,Hombres,2016,45.379
4407,12,65 y más,Españoles,Hombres,2015,44.894
4408,12,65 y más,Españoles,Hombres,2014,44.019
4409,12,65 y más,Españoles,Hombres,2013,42.961
4410,12,65 y más,Españoles,Hombres,2012,42.256
4411,12,65 y más,Españoles,Hombres,2011,41.703
4412,12,65 y más,Españoles,Hombres,2010,40.841
4413,12,65 y más,Españoles,Hombres,2009,40.230
4414,12,65 y más,Españoles,Hombres,2008,39.646
4415,12,65 y más,Españoles,Hombres,2007,39.183
4416,12,65 y más,Españoles,Hombres,2006,38.922
4417,12,65 y más,Españoles,Hombres,2005,38.059
4418,12,65 y más,Españoles,Hombres,2004,38.323
4419,12,65 y más,Españoles,Hombres,2003,38.387
4420,12,65 y más,Españoles,Hombres,2002,37.891
4421,12,65 y más,Españoles,Hombres,2001,37.451
4422,12,65 y más,Españoles,Hombres,2000,36.781
4423,12,65 y más,Españoles,Hombres,1999,36.403
4424,12,65 y más,Españoles,Hombres,1998,35.265
4425,12,65 y más,Españoles,Mujeres,2022,61.563
4426,12,65 y más,Españoles,Mujeres,2021,60.878
4427,12,65 y más,Españoles,Mujeres,2020,60.033
4428,12,65 y más,Españoles,Mujeres,2019,59.231
4429,12,65 y más,Españoles,Mujeres,2018,58.596
4430,12,65 y más,Españoles,Mujeres,2017,57.756
4431,12,65 y más,Españoles,Mujeres,2016,57.123
4432,12,65 y más,Españoles,Mujeres,2015,56.702
4433,12,65 y más,Españoles,Mujeres,2014,55.934
4434,12,65 y más,Españoles,Mujeres,2013,54.985
4435,12,65 y más,Españoles,Mujeres,2012,54.284
4436,12,65 y más,Españoles,Mujeres,2011,53.680
4437,12,65 y más,Españoles,Mujeres,2010,52.925
4438,12,65 y más,Españoles,Mujeres,2009,52.235
4439,12,65 y más,Españoles,Mujeres,2008,51.429
4440,12,65 y más,Españoles,Mujeres,2007,50.912
4441,12,65 y más,Españoles,Mujeres,2006,50.503
4442,12,65 y más,Españoles,Mujeres,2005,49.439
4443,12,65 y más,Españoles,Mujeres,2004,49.677
4444,12,65 y más,Españoles,Mujeres,2003,49.694
4445,12,65 y más,Españoles,Mujeres,2002,49.086
4446,12,65 y más,Españoles,Mujeres,2001,48.689
4447,12,65 y más,Españoles,Mujeres,2000,47.840
4448,12,65 y más,Españoles,Mujeres,1999,47.183
4449,12,65 y más,Españoles,Mujeres,1998,45.804
4450,12,65 y más,Extranjeros,Hombres,2022,2.854
4451,12,65 y más,Extranjeros,Hombres,2021,2.595
4452,12,65 y más,Extranjeros,Hombres,2020,2.376
4453,12,65 y más,Extranjeros,Hombres,2019,2.126
4454,12,65 y más,Extranjeros,Hombres,2018,1.960
4455,12,65 y más,Extranjeros,Hombres,2017,1.790
4456,12,65 y más,Extranjeros,Hombres,2016,1.776
4457,12,65 y más,Extranjeros,Hombres,2015,1.709
4458,12,65 y más,Extranjeros,Hombres,2014,1.606
4459,12,65 y más,Extranjeros,Hombres,2013,2.005
4460,12,65 y más,Extranjeros,Hombres,2012,1.936
4461,12,65 y más,Extranjeros,Hombres,2011,1.754
4462,12,65 y más,Extranjeros,Hombres,2010,1.645
4463,12,65 y más,Extranjeros,Hombres,2009,1.548
4464,12,65 y más,Extranjeros,Hombres,2008,1.409
4465,12,65 y más,Extranjeros,Hombres,2007,1.209
4466,12,65 y más,Extranjeros,Hombres,2006,1.059
4467,12,65 y más,Extranjeros,Hombres,2005,883
4468,12,65 y más,Extranjeros,Hombres,2004,703
4469,12,65 y más,Extranjeros,Hombres,2003,723
4470,12,65 y más,Extranjeros,Hombres,2002,599
4471,12,65 y más,Extranjeros,Hombres,2001,511
4472,12,65 y más,Extranjeros,Hombres,2000,443
4473,12,65 y más,Extranjeros,Hombres,1999,402
4474,12,65 y más,Extranjeros,Hombres,1998,354
4475,12,65 y más,Extranjeros,Mujeres,2022,3.329
4476,12,65 y más,Extranjeros,Mujeres,2021,3.067
4477,12,65 y más,Extranjeros,Mujeres,2020,2.873
4478,12,65 y más,Extranjeros,Mujeres,2019,2.542
4479,12,65 y más,Extranjeros,Mujeres,2018,2.313
4480,12,65 y más,Extranjeros,Mujeres,2017,2.062
4481,12,65 y más,Extranjeros,Mujeres,2016,1.983
4482,12,65 y más,Extranjeros,Mujeres,2015,1.873
4483,12,65 y más,Extranjeros,Mujeres,2014,1.838
4484,12,65 y más,Extranjeros,Mujeres,2013,2.270
4485,12,65 y más,Extranjeros,Mujeres,2012,2.192
4486,12,65 y más,Extranjeros,Mujeres,2011,1.968
4487,12,65 y más,Extranjeros,Mujeres,2010,1.808
4488,12,65 y más,Extranjeros,Mujeres,2009,1.666
4489,12,65 y más,Extranjeros,Mujeres,2008,1.491
4490,12,65 y más,Extranjeros,Mujeres,2007,1.210
4491,12,65 y más,Extranjeros,Mujeres,2006,1.097
4492,12,65 y más,Extranjeros,Mujeres,2005,907
4493,12,65 y más,Extranjeros,Mujeres,2004,726
4494,12,65 y más,Extranjeros,Mujeres,2003,756
4495,12,65 y más,Extranjeros,Mujeres,2002,636
4496,12,65 y más,Extranjeros,Mujeres,2001,552
4497,12,65 y más,Extranjeros,Mujeres,2000,476
4498,12,65 y más,Extranjeros,Mujeres,1999,422
4499,12,65 y más,Extranjeros,Mujeres,1998,376
4500,13,0-15 años,Españoles,Hombres,2022,33.851
4501,13,0-15 años,Españoles,Hombres,2021,34.558
4502,13,0-15 años,Españoles,Hombres,2020,35.290
4503,13,0-15 años,Españoles,Hombres,2019,35.791
4504,13,0-15 años,Españoles,Hombres,2018,36.446
4505,13,0-15 años,Españoles,Hombres,2017,36.921
4506,13,0-15 años,Españoles,Hombres,2016,37.118
4507,13,0-15 años,Españoles,Hombres,2015,37.549
4508,13,0-15 años,Españoles,Hombres,2014,38.005
4509,13,0-15 años,Españoles,Hombres,2013,38.216
4510,13,0-15 años,Españoles,Hombres,2012,38.595
4511,13,0-15 años,Españoles,Hombres,2011,38.912
4512,13,0-15 años,Españoles,Hombres,2010,39.193
4513,13,0-15 años,Españoles,Hombres,2009,39.348
4514,13,0-15 años,Españoles,Hombres,2008,39.519
4515,13,0-15 años,Españoles,Hombres,2007,39.872
4516,13,0-15 años,Españoles,Hombres,2006,40.483
4517,13,0-15 años,Españoles,Hombres,2005,40.857
4518,13,0-15 años,Españoles,Hombres,2004,41.261
4519,13,0-15 años,Españoles,Hombres,2003,41.886
4520,13,0-15 años,Españoles,Hombres,2002,42.689
4521,13,0-15 años,Españoles,Hombres,2001,42.676
4522,13,0-15 años,Españoles,Hombres,2000,43.376
4523,13,0-15 años,Españoles,Hombres,1999,44.665
4524,13,0-15 años,Españoles,Hombres,1998,45.998
4525,13,0-15 años,Españoles,Mujeres,2022,32.272
4526,13,0-15 años,Españoles,Mujeres,2021,32.927
4527,13,0-15 años,Españoles,Mujeres,2020,33.501
4528,13,0-15 años,Españoles,Mujeres,2019,34.087
4529,13,0-15 años,Españoles,Mujeres,2018,34.552
4530,13,0-15 años,Españoles,Mujeres,2017,35.189
4531,13,0-15 años,Españoles,Mujeres,2016,35.273
4532,13,0-15 años,Españoles,Mujeres,2015,35.691
4533,13,0-15 años,Españoles,Mujeres,2014,36.031
4534,13,0-15 años,Españoles,Mujeres,2013,36.356
4535,13,0-15 años,Españoles,Mujeres,2012,36.459
4536,13,0-15 años,Españoles,Mujeres,2011,36.683
4537,13,0-15 años,Españoles,Mujeres,2010,36.852
4538,13,0-15 años,Españoles,Mujeres,2009,37.012
4539,13,0-15 años,Españoles,Mujeres,2008,37.161
4540,13,0-15 años,Españoles,Mujeres,2007,37.377
4541,13,0-15 años,Españoles,Mujeres,2006,38.123
4542,13,0-15 años,Españoles,Mujeres,2005,38.605
4543,13,0-15 años,Españoles,Mujeres,2004,39.073
4544,13,0-15 años,Españoles,Mujeres,2003,39.723
4545,13,0-15 años,Españoles,Mujeres,2002,40.564
4546,13,0-15 años,Españoles,Mujeres,2001,40.653
4547,13,0-15 años,Españoles,Mujeres,2000,41.382
4548,13,0-15 años,Españoles,Mujeres,1999,42.426
4549,13,0-15 años,Españoles,Mujeres,1998,43.664
4550,13,0-15 años,Extranjeros,Hombres,2022,2.761
4551,13,0-15 años,Extranjeros,Hombres,2021,2.796
4552,13,0-15 años,Extranjeros,Hombres,2020,2.868
4553,13,0-15 años,Extranjeros,Hombres,2019,2.772
4554,13,0-15 años,Extranjeros,Hombres,2018,2.745
4555,13,0-15 años,Extranjeros,Hombres,2017,2.772
4556,13,0-15 años,Extranjeros,Hombres,2016,3.024
4557,13,0-15 años,Extranjeros,Hombres,2015,3.308
4558,13,0-15 años,Extranjeros,Hombres,2014,3.618
4559,13,0-15 años,Extranjeros,Hombres,2013,4.123
4560,13,0-15 años,Extranjeros,Hombres,2012,4.289
4561,13,0-15 años,Extranjeros,Hombres,2011,4.202
4562,13,0-15 años,Extranjeros,Hombres,2010,4.155
4563,13,0-15 años,Extranjeros,Hombres,2009,3.874
4564,13,0-15 años,Extranjeros,Hombres,2008,3.460
4565,13,0-15 años,Extranjeros,Hombres,2007,2.541
4566,13,0-15 años,Extranjeros,Hombres,2006,2.060
4567,13,0-15 años,Extranjeros,Hombres,2005,1.600
4568,13,0-15 años,Extranjeros,Hombres,2004,1.256
4569,13,0-15 años,Extranjeros,Hombres,2003,909
4570,13,0-15 años,Extranjeros,Hombres,2002,561
4571,13,0-15 años,Extranjeros,Hombres,2001,258
4572,13,0-15 años,Extranjeros,Hombres,2000,136
4573,13,0-15 años,Extranjeros,Hombres,1999,102
4574,13,0-15 años,Extranjeros,Hombres,1998,76
4575,13,0-15 años,Extranjeros,Mujeres,2022,2.595
4576,13,0-15 años,Extranjeros,Mujeres,2021,2.641
4577,13,0-15 años,Extranjeros,Mujeres,2020,2.668
4578,13,0-15 años,Extranjeros,Mujeres,2019,2.608
4579,13,0-15 años,Extranjeros,Mujeres,2018,2.632
4580,13,0-15 años,Extranjeros,Mujeres,2017,2.632
4581,13,0-15 años,Extranjeros,Mujeres,2016,2.834
4582,13,0-15 años,Extranjeros,Mujeres,2015,3.070
4583,13,0-15 años,Extranjeros,Mujeres,2014,3.460
4584,13,0-15 años,Extranjeros,Mujeres,2013,3.876
4585,13,0-15 años,Extranjeros,Mujeres,2012,4.082
4586,13,0-15 años,Extranjeros,Mujeres,2011,3.982
4587,13,0-15 años,Extranjeros,Mujeres,2010,3.876
4588,13,0-15 años,Extranjeros,Mujeres,2009,3.593
4589,13,0-15 años,Extranjeros,Mujeres,2008,3.197
4590,13,0-15 años,Extranjeros,Mujeres,2007,2.428
4591,13,0-15 años,Extranjeros,Mujeres,2006,2.009
4592,13,0-15 años,Extranjeros,Mujeres,2005,1.513
4593,13,0-15 años,Extranjeros,Mujeres,2004,1.186
4594,13,0-15 años,Extranjeros,Mujeres,2003,888
4595,13,0-15 años,Extranjeros,Mujeres,2002,503
4596,13,0-15 años,Extranjeros,Mujeres,2001,244
4597,13,0-15 años,Extranjeros,Mujeres,2000,146
4598,13,0-15 años,Extranjeros,Mujeres,1999,113
4599,13,0-15 años,Extranjeros,Mujeres,1998,92
4600,13,16-64 años,Españoles,Hombres,2022,149.525
4601,13,16-64 años,Españoles,Hombres,2021,150.339
4602,13,16-64 años,Españoles,Hombres,2020,150.541
4603,13,16-64 años,Españoles,Hombres,2019,151.651
4604,13,16-64 años,Españoles,Hombres,2018,153.170
4605,13,16-64 años,Españoles,Hombres,2017,154.685
4606,13,16-64 años,Españoles,Hombres,2016,155.518
4607,13,16-64 años,Españoles,Hombres,2015,156.745
4608,13,16-64 años,Españoles,Hombres,2014,157.502
4609,13,16-64 años,Españoles,Hombres,2013,157.870
4610,13,16-64 años,Españoles,Hombres,2012,158.470
4611,13,16-64 años,Españoles,Hombres,2011,158.318
4612,13,16-64 años,Españoles,Hombres,2010,157.653
4613,13,16-64 años,Españoles,Hombres,2009,156.992
4614,13,16-64 años,Españoles,Hombres,2008,156.457
4615,13,16-64 años,Españoles,Hombres,2007,155.072
4616,13,16-64 años,Españoles,Hombres,2006,153.702
4617,13,16-64 años,Españoles,Hombres,2005,153.076
4618,13,16-64 años,Españoles,Hombres,2004,151.141
4619,13,16-64 años,Españoles,Hombres,2003,149.794
4620,13,16-64 años,Españoles,Hombres,2002,149.761
4621,13,16-64 años,Españoles,Hombres,2001,149.049
4622,13,16-64 años,Españoles,Hombres,2000,149.024
4623,13,16-64 años,Españoles,Hombres,1999,149.484
4624,13,16-64 años,Españoles,Hombres,1998,149.492
4625,13,16-64 años,Españoles,Mujeres,2022,143.551
4626,13,16-64 años,Españoles,Mujeres,2021,144.496
4627,13,16-64 años,Españoles,Mujeres,2020,144.851
4628,13,16-64 años,Españoles,Mujeres,2019,146.008
4629,13,16-64 años,Españoles,Mujeres,2018,147.417
4630,13,16-64 años,Españoles,Mujeres,2017,148.901
4631,13,16-64 años,Españoles,Mujeres,2016,149.784
4632,13,16-64 años,Españoles,Mujeres,2015,150.913
4633,13,16-64 años,Españoles,Mujeres,2014,151.760
4634,13,16-64 años,Españoles,Mujeres,2013,152.185
4635,13,16-64 años,Españoles,Mujeres,2012,152.988
4636,13,16-64 años,Españoles,Mujeres,2011,152.976
4637,13,16-64 años,Españoles,Mujeres,2010,152.794
4638,13,16-64 años,Españoles,Mujeres,2009,152.525
4639,13,16-64 años,Españoles,Mujeres,2008,151.992
4640,13,16-64 años,Españoles,Mujeres,2007,150.904
4641,13,16-64 años,Españoles,Mujeres,2006,149.718
4642,13,16-64 años,Españoles,Mujeres,2005,149.532
4643,13,16-64 años,Españoles,Mujeres,2004,148.037
4644,13,16-64 años,Españoles,Mujeres,2003,147.177
4645,13,16-64 años,Españoles,Mujeres,2002,147.516
4646,13,16-64 años,Españoles,Mujeres,2001,147.071
4647,13,16-64 años,Españoles,Mujeres,2000,147.661
4648,13,16-64 años,Españoles,Mujeres,1999,148.432
4649,13,16-64 años,Españoles,Mujeres,1998,148.944
4650,13,16-64 años,Extranjeros,Hombres,2022,12.969
4651,13,16-64 años,Extranjeros,Hombres,2021,12.755
4652,13,16-64 años,Extranjeros,Hombres,2020,12.612
4653,13,16-64 años,Extranjeros,Hombres,2019,11.486
4654,13,16-64 años,Extranjeros,Hombres,2018,11.613
4655,13,16-64 años,Extranjeros,Hombres,2017,11.661
4656,13,16-64 años,Extranjeros,Hombres,2016,12.876
4657,13,16-64 años,Extranjeros,Hombres,2015,14.642
4658,13,16-64 años,Extranjeros,Hombres,2014,16.654
4659,13,16-64 años,Extranjeros,Hombres,2013,18.871
4660,13,16-64 años,Extranjeros,Hombres,2012,20.751
4661,13,16-64 años,Extranjeros,Hombres,2011,20.716
4662,13,16-64 años,Extranjeros,Hombres,2010,21.474
4663,13,16-64 años,Extranjeros,Hombres,2009,21.422
4664,13,16-64 años,Extranjeros,Hombres,2008,20.079
4665,13,16-64 años,Extranjeros,Hombres,2007,14.747
4666,13,16-64 años,Extranjeros,Hombres,2006,13.667
4667,13,16-64 años,Extranjeros,Hombres,2005,11.343
4668,13,16-64 años,Extranjeros,Hombres,2004,8.548
4669,13,16-64 años,Extranjeros,Hombres,2003,6.451
4670,13,16-64 años,Extranjeros,Hombres,2002,4.145
4671,13,16-64 años,Extranjeros,Hombres,2001,1.972
4672,13,16-64 años,Extranjeros,Hombres,2000,730
4673,13,16-64 años,Extranjeros,Hombres,1999,542
4674,13,16-64 años,Extranjeros,Hombres,1998,522
4675,13,16-64 años,Extranjeros,Mujeres,2022,12.247
4676,13,16-64 años,Extranjeros,Mujeres,2021,12.061
4677,13,16-64 años,Extranjeros,Mujeres,2020,12.018
4678,13,16-64 años,Extranjeros,Mujeres,2019,11.253
4679,13,16-64 años,Extranjeros,Mujeres,2018,11.232
4680,13,16-64 años,Extranjeros,Mujeres,2017,11.117
4681,13,16-64 años,Extranjeros,Mujeres,2016,11.848
4682,13,16-64 años,Extranjeros,Mujeres,2015,12.911
4683,13,16-64 años,Extranjeros,Mujeres,2014,14.068
4684,13,16-64 años,Extranjeros,Mujeres,2013,15.780
4685,13,16-64 años,Extranjeros,Mujeres,2012,16.532
4686,13,16-64 años,Extranjeros,Mujeres,2011,16.191
4687,13,16-64 años,Extranjeros,Mujeres,2010,16.090
4688,13,16-64 años,Extranjeros,Mujeres,2009,15.632
4689,13,16-64 años,Extranjeros,Mujeres,2008,14.363
4690,13,16-64 años,Extranjeros,Mujeres,2007,10.993
4691,13,16-64 años,Extranjeros,Mujeres,2006,9.917
4692,13,16-64 años,Extranjeros,Mujeres,2005,7.876
4693,13,16-64 años,Extranjeros,Mujeres,2004,5.800
4694,13,16-64 años,Extranjeros,Mujeres,2003,4.369
4695,13,16-64 años,Extranjeros,Mujeres,2002,2.838
4696,13,16-64 años,Extranjeros,Mujeres,2001,1.515
4697,13,16-64 años,Extranjeros,Mujeres,2000,645
4698,13,16-64 años,Extranjeros,Mujeres,1999,471
4699,13,16-64 años,Extranjeros,Mujeres,1998,434
4700,13,65 y más,Españoles,Hombres,2022,43.387
4701,13,65 y más,Españoles,Hombres,2021,42.929
4702,13,65 y más,Españoles,Hombres,2020,43.184
4703,13,65 y más,Españoles,Hombres,2019,42.885
4704,13,65 y más,Españoles,Hombres,2018,42.430
4705,13,65 y más,Españoles,Hombres,2017,42.073
4706,13,65 y más,Españoles,Hombres,2016,42.122
4707,13,65 y más,Españoles,Hombres,2015,42.129
4708,13,65 y más,Españoles,Hombres,2014,41.946
4709,13,65 y más,Españoles,Hombres,2013,41.614
4710,13,65 y más,Españoles,Hombres,2012,41.768
4711,13,65 y más,Españoles,Hombres,2011,41.750
4712,13,65 y más,Españoles,Hombres,2010,41.464
4713,13,65 y más,Españoles,Hombres,2009,41.271
4714,13,65 y más,Españoles,Hombres,2008,41.031
4715,13,65 y más,Españoles,Hombres,2007,41.156
4716,13,65 y más,Españoles,Hombres,2006,41.561
4717,13,65 y más,Españoles,Hombres,2005,40.842
4718,13,65 y más,Españoles,Hombres,2004,41.428
4719,13,65 y más,Españoles,Hombres,2003,41.508
4720,13,65 y más,Españoles,Hombres,2002,41.186
4721,13,65 y más,Españoles,Hombres,2001,40.997
4722,13,65 y más,Españoles,Hombres,2000,40.238
4723,13,65 y más,Españoles,Hombres,1999,40.009
4724,13,65 y más,Españoles,Hombres,1998,38.862
4725,13,65 y más,Españoles,Mujeres,2022,56.616
4726,13,65 y más,Españoles,Mujeres,2021,56.147
4727,13,65 y más,Españoles,Mujeres,2020,56.655
4728,13,65 y más,Españoles,Mujeres,2019,56.492
4729,13,65 y más,Españoles,Mujeres,2018,56.211
4730,13,65 y más,Españoles,Mujeres,2017,56.082
4731,13,65 y más,Españoles,Mujeres,2016,55.995
4732,13,65 y más,Españoles,Mujeres,2015,56.249
4733,13,65 y más,Españoles,Mujeres,2014,56.046
4734,13,65 y más,Españoles,Mujeres,2013,55.540
4735,13,65 y más,Españoles,Mujeres,2012,55.776
4736,13,65 y más,Españoles,Mujeres,2011,55.961
4737,13,65 y más,Españoles,Mujeres,2010,55.496
4738,13,65 y más,Españoles,Mujeres,2009,55.267
4739,13,65 y más,Españoles,Mujeres,2008,54.787
4740,13,65 y más,Españoles,Mujeres,2007,54.793
4741,13,65 y más,Españoles,Mujeres,2006,55.389
